,parcelid,county_code,state,county,tax_rate
19774,14495249,6059.0,California,Orange,0.012671780624042589
19775,12345199,6037.0,California,Los Angeles,0.012017341578171742
19776,14407430,6059.0,California,Orange,0.010041993310143809
19777,10992150,6037.0,California,Los Angeles,0.012516116453301696
19780,11437347,6037.0,California,Los Angeles,0.013469771662944018
19781,14494890,6059.0,California,Orange,0.016229777081935435
19782,11437222,6037.0,California,Los Angeles,0.012607403502493144
19783,11210032,6037.0,California,Los Angeles,0.016314672580498693
19785,11235779,6037.0,California,Los Angeles,0.020786624916126147
19789,11668140,6037.0,California,Los Angeles,0.012982914992080359
19791,17172717,6111.0,California,Ventura,0.011284661491598702
19792,12756331,6037.0,California,Los Angeles,0.012893189448441247
19793,12896872,6037.0,California,Los Angeles,0.045171508510142226
19795,11856227,6037.0,California,Los Angeles,0.012606969872223527
19796,11457912,6037.0,California,Los Angeles,0.012313751443251584
19797,11059689,6037.0,California,Los Angeles,0.012381703159180938
19798,17269621,6111.0,California,Ventura,0.01056175965665236
19799,12871158,6037.0,California,Los Angeles,0.013240073958738807
19801,14011397,6059.0,California,Orange,0.016509864018156777
19802,13933042,6059.0,California,Orange,0.014524942169211734
19803,11654366,6037.0,California,Los Angeles,0.013008399416870145
19804,11226997,6037.0,California,Los Angeles,0.012963035707271085
19806,10819353,6037.0,California,Los Angeles,0.012045405349521683
19808,11138382,6037.0,California,Los Angeles,0.01359287296686142
19809,10854034,6037.0,California,Los Angeles,0.01208134022045386
19810,13018727,6037.0,California,Los Angeles,0.01265852588576403
19811,12919214,6037.0,California,Los Angeles,0.013811938782724954
19812,11165254,6037.0,California,Los Angeles,0.013483519009390295
19813,12455482,6037.0,California,Los Angeles,0.012052859830474043
19814,13095097,6037.0,California,Los Angeles,0.012279666490517292
19815,14366118,6059.0,California,Orange,0.01046976133073106
19816,13095127,6037.0,California,Los Angeles,0.015210334301243392
19817,11314476,6037.0,California,Los Angeles,0.022129585953878407
19819,11346408,6037.0,California,Los Angeles,0.013274726831144711
19821,11233582,6037.0,California,Los Angeles,0.012258207509051895
19822,10806279,6037.0,California,Los Angeles,0.013421180144287713
19823,14057372,6059.0,California,Orange,0.013334180223130553
19824,12911322,6037.0,California,Los Angeles,0.012174935553551374
19825,10920989,6037.0,California,Los Angeles,0.012152107199665805
19826,13932230,6059.0,California,Orange,0.012137975778546714
19827,10901977,6037.0,California,Los Angeles,0.012012044550887066
19829,10872658,6037.0,California,Los Angeles,0.013173306229984784
19830,13018223,6037.0,California,Los Angeles,0.01654168732440919
19831,14141159,6059.0,California,Orange,0.011211257134110341
19832,12605194,6037.0,California,Los Angeles,0.011594932052722998
19833,11460148,6037.0,California,Los Angeles,0.012211679658117383
19834,10865221,6037.0,California,Los Angeles,0.012358540447542024
19835,11093750,6037.0,California,Los Angeles,0.012411173176801559
19836,10981097,6037.0,California,Los Angeles,0.014554272811118533
19837,11655279,6037.0,California,Los Angeles,0.01218172950851537
19838,12232155,6037.0,California,Los Angeles,0.015035895381566324
19839,14374613,6059.0,California,Orange,0.010512757709845517
19840,11737612,6037.0,California,Los Angeles,0.01413341660305785
19841,12026433,6037.0,California,Los Angeles,0.012225400713459502
19842,14111872,6059.0,California,Orange,0.011833510020697663
19843,11550245,6037.0,California,Los Angeles,0.012111817351598175
19844,12160519,6037.0,California,Los Angeles,0.01191459512822921
19845,11061188,6037.0,California,Los Angeles,0.012397102225463495
19846,11267135,6037.0,California,Los Angeles,0.01819918082867552
19847,13983892,6059.0,California,Orange,0.011799193165256181
19848,11020322,6037.0,California,Los Angeles,0.012875054413468789
19849,10958244,6037.0,California,Los Angeles,0.011066251316251316
19850,11498818,6037.0,California,Los Angeles,0.011334971183995094
19851,14381541,6059.0,California,Orange,0.010329777777777778
19853,12141626,6037.0,California,Los Angeles,0.016283429062214826
19854,14276451,6059.0,California,Orange,0.012606523247744621
19855,14443123,6059.0,California,Orange,0.010056876562686952
19856,10721932,6037.0,California,Los Angeles,0.012287183528130524
19858,12731274,6037.0,California,Los Angeles,0.012604810355284308
19859,13916791,6059.0,California,Orange,0.011663701860300782
19860,11694296,6037.0,California,Los Angeles,0.012502959374711409
19862,11488374,6037.0,California,Los Angeles,0.01359145468294959
19863,12435788,6037.0,California,Los Angeles,0.011857535772819386
19864,12055743,6037.0,California,Los Angeles,0.010882602726860355
19865,12909509,6037.0,California,Los Angeles,0.012296377190553829
19867,10909840,6037.0,California,Los Angeles,0.01198980586189278
19868,12981833,6037.0,California,Los Angeles,0.01291948098880581
19869,12731959,6037.0,California,Los Angeles,0.01175311341129672
19870,12800657,6037.0,California,Los Angeles,0.013430831895958345
19871,10718120,6037.0,California,Los Angeles,0.012457527296564628
19872,17120649,6111.0,California,Ventura,0.011454381137095218
19873,13850720,6059.0,California,Orange,0.015545772508136286
19874,11216675,6037.0,California,Los Angeles,0.02460567653060123
19875,17132700,6111.0,California,Ventura,0.01063991202346041
19876,11277532,6037.0,California,Los Angeles,0.018306735974307615
19877,11320053,6037.0,California,Los Angeles,0.01485323717948718
19878,11124086,6037.0,California,Los Angeles,0.013425454694767674
19879,14014794,6059.0,California,Orange,0.01264504636959964
19880,12811334,6037.0,California,Los Angeles,0.01590225427000255
19882,12968478,6037.0,California,Los Angeles,0.01789905785430237
19883,11800992,6037.0,California,Los Angeles,0.017145541352225475
19884,10999250,6037.0,California,Los Angeles,0.012344478098788443
19885,17260291,6111.0,California,Ventura,0.011421872395592184
19886,11664204,6037.0,California,Los Angeles,0.012605051095632721
19887,11931939,6037.0,California,Los Angeles,0.01760508348270931
19888,11100523,6037.0,California,Los Angeles,0.012764875336796416
19889,17124340,6111.0,California,Ventura,0.010850865769431303
19890,13858648,6059.0,California,Orange,0.011185225225225224
19893,14393904,6059.0,California,Orange,0.010269037433761872
19894,11500487,6037.0,California,Los Angeles,0.013454632163888198
19895,17284214,6111.0,California,Ventura,0.011273409611729126
19896,11053338,6037.0,California,Los Angeles,0.012287343172739718
19897,17124366,6111.0,California,Ventura,0.010667609041024192
19898,12927726,6037.0,California,Los Angeles,0.019150418146408523
19899,12908408,6037.0,California,Los Angeles,0.01436554601183104
19900,12469753,6037.0,California,Los Angeles,0.016516763629820668
19902,11965676,6037.0,California,Los Angeles,0.012542576627870717
19903,10975930,6037.0,California,Los Angeles,0.015148574602760955
19904,12133042,6037.0,California,Los Angeles,0.011913417115044584
19905,11951838,6037.0,California,Los Angeles,0.01216549850370137
19906,13844403,6059.0,California,Orange,0.012146301975851963
19907,17171557,6111.0,California,Ventura,0.011332617083346402
19908,17063211,6111.0,California,Ventura,0.012289838990545981
19909,12994204,6037.0,California,Los Angeles,0.020253046280581985
19910,17206588,6111.0,California,Ventura,0.011232017493382438
19911,12228255,6037.0,California,Los Angeles,0.014962846651253076
19912,12494423,6037.0,California,Los Angeles,0.013610824857744522
19913,17229653,6111.0,California,Ventura,0.011616376173674295
19914,13842336,6059.0,California,Orange,0.012153305613305613
19915,11295280,6037.0,California,Los Angeles,0.01642389534883721
19916,17251162,6111.0,California,Ventura,0.01684118532424865
19917,14335818,6059.0,California,Orange,0.012768478725275829
19918,11543993,6037.0,California,Los Angeles,0.012219685922353766
19919,12471837,6037.0,California,Los Angeles,0.012228644216224823
19920,14037584,6059.0,California,Orange,0.01684520504147946
19921,14382816,6059.0,California,Orange,0.010334686468646864
19922,12879461,6037.0,California,Los Angeles,0.012866763008984969
19923,12424040,6037.0,California,Los Angeles,0.011237840909090909
19924,11608190,6037.0,California,Los Angeles,0.01231910820411535
19925,17194714,6111.0,California,Ventura,0.011441639969630192
19926,12638955,6037.0,California,Los Angeles,0.012629335734911812
19927,11304484,6037.0,California,Los Angeles,0.015262875536480687
19928,12902386,6037.0,California,Los Angeles,0.012932272583759811
19929,11154230,6037.0,California,Los Angeles,0.013406457923117511
19930,17280385,6111.0,California,Ventura,0.010560194295236575
19931,11122537,6037.0,California,Los Angeles,0.014276700000000002
19932,11285796,6037.0,California,Los Angeles,0.022157349349877894
19933,12177798,6037.0,California,Los Angeles,0.011276062126681781
19934,11832656,6037.0,California,Los Angeles,0.017079362855007472
19935,14220346,6059.0,California,Orange,0.0114528996872807
19936,12431465,6037.0,California,Los Angeles,0.012706231433926771
19937,11144008,6037.0,California,Los Angeles,0.013891173843053141
19939,14202780,6059.0,California,Orange,0.011276477088117827
19940,12819925,6037.0,California,Los Angeles,0.012086059305832873
19941,14266224,6059.0,California,Orange,0.011138084215710416
19942,13954915,6059.0,California,Orange,0.02123395024331138
19943,14334656,6059.0,California,Orange,0.011706996272653272
19944,14036652,6059.0,California,Orange,0.011684771724342728
19945,14167663,6059.0,California,Orange,0.011854491863319824
19946,13075123,6037.0,California,Los Angeles,0.012176894663705357
19947,14160787,6059.0,California,Orange,0.011589973142345568
19948,12429002,6037.0,California,Los Angeles,0.01154560110991926
19949,12844442,6037.0,California,Los Angeles,0.012924486686944434
19950,13914444,6059.0,California,Orange,0.011702466469081229
19951,14281175,6059.0,California,Orange,0.011238526590147398
19952,10903406,6037.0,California,Los Angeles,0.012115756302521008
19953,12426516,6037.0,California,Los Angeles,0.014158232242780705
19954,14474152,6059.0,California,Orange,0.01033272147439463
19955,12479119,6037.0,California,Los Angeles,0.0179014706852206
19956,10996141,6037.0,California,Los Angeles,0.012096982632022087
19957,14076951,6059.0,California,Orange,0.011304419931020365
19958,11116871,6037.0,California,Los Angeles,0.020459744151204336
19960,12257133,6037.0,California,Los Angeles,0.013625880349818124
19961,12940548,6037.0,California,Los Angeles,0.011698660489475274
19962,11869564,6037.0,California,Los Angeles,0.015200370571441692
19963,14252530,6059.0,California,Orange,0.011960626012905387
19964,13089998,6037.0,California,Los Angeles,0.01251101646243221
19965,12116850,6037.0,California,Los Angeles,0.017121850079744816
19966,11870832,6037.0,California,Los Angeles,0.0121924578658627
19967,11342134,6037.0,California,Los Angeles,0.013357496206373293
19968,10847575,6037.0,California,Los Angeles,0.01201045305116088
19969,10735970,6037.0,California,Los Angeles,0.01185007808782031
19971,17214842,6111.0,California,Ventura,0.010823579333002832
19972,12761243,6037.0,California,Los Angeles,0.011851113885723357
19973,11214529,6037.0,California,Los Angeles,0.023170669350232546
19974,10750774,6037.0,California,Los Angeles,0.012738173029799255
19976,12949521,6037.0,California,Los Angeles,0.013967680317339883
19977,14232254,6059.0,California,Orange,0.010789789473684211
19978,11346218,6037.0,California,Los Angeles,0.018022233091539545
19979,11846102,6037.0,California,Los Angeles,0.013157627354551359
19980,14222991,6059.0,California,Orange,0.01156370239850408
19981,12695749,6037.0,California,Los Angeles,0.01576025022911105
19982,12762381,6037.0,California,Los Angeles,0.012778668000967644
19983,17262143,6111.0,California,Ventura,0.012838660822873403
19984,10712757,6037.0,California,Los Angeles,0.012444693785580928
19985,12039905,6037.0,California,Los Angeles,0.012097607017933484
19986,12063319,6037.0,California,Los Angeles,0.011042000240489586
19987,12274431,6037.0,California,Los Angeles,0.018682376439590326
19988,14212053,6059.0,California,Orange,0.010698121229837102
19989,11088240,6037.0,California,Los Angeles,0.01225934823050703
19990,12935395,6037.0,California,Los Angeles,0.015681871099934803
19991,10835007,6037.0,California,Los Angeles,0.012327435033781772
19992,11163074,6037.0,California,Los Angeles,0.0140988515988516
19993,14463176,6059.0,California,Orange,0.01611731172903339
19994,10850372,6037.0,California,Los Angeles,0.012178010779607104
19995,11870042,6037.0,California,Los Angeles,0.020423656839063345
19996,11560579,6037.0,California,Los Angeles,0.01410873652395345
19997,13926883,6059.0,California,Orange,0.01152961321331181
19998,12618508,6037.0,California,Los Angeles,0.0160960262332857
19999,11057620,6037.0,California,Los Angeles,0.014849086497001784
20000,13911590,6059.0,California,Orange,0.011582333559914967
20001,11946470,6037.0,California,Los Angeles,0.012437435162196501
20002,11300286,6037.0,California,Los Angeles,0.024048323613066337
20003,12117015,6037.0,California,Los Angeles,0.016371751636580046
20004,11179593,6037.0,California,Los Angeles,0.013212854671280276
20005,14462848,6059.0,California,Orange,0.01579035115140148
20006,11343454,6037.0,California,Los Angeles,0.013618801488999202
20007,11175548,6037.0,California,Los Angeles,0.01362188617553898
20008,14466064,6059.0,California,Orange,0.009974701101278816
20009,11405264,6037.0,California,Los Angeles,0.020106316610345724
20010,13869662,6059.0,California,Orange,0.011578680259049637
20011,12700031,6037.0,California,Los Angeles,0.012512202552856571
20012,12576098,6037.0,California,Los Angeles,0.014591317886628562
20013,12752277,6037.0,California,Los Angeles,0.013351769240918443
20014,12162450,6037.0,California,Los Angeles,0.012081925899986818
20016,14005628,6059.0,California,Orange,0.012368322238296363
20017,14117227,6059.0,California,Orange,0.012174630538242791
20018,11586816,6037.0,California,Los Angeles,0.013475919784620186
20019,14351457,6059.0,California,Orange,0.014136179102357732
20020,17281426,6111.0,California,Ventura,0.010547204913917845
20021,14019417,6059.0,California,Orange,0.01152437956895124
20022,11637611,6037.0,California,Los Angeles,0.011623895574081068
20023,11685185,6037.0,California,Los Angeles,0.011736035207404443
20024,14019723,6059.0,California,Orange,0.01170728988837515
20025,14305423,6059.0,California,Orange,0.010302168674698796
20027,11686120,6037.0,California,Los Angeles,0.013328443208662381
20028,12382573,6037.0,California,Los Angeles,0.01254611319270978
20029,14417034,6059.0,California,Orange,0.009478869778869779
20030,11293915,6037.0,California,Los Angeles,0.017367753456302835
20031,11940703,6037.0,California,Los Angeles,0.012759833986178474
20033,14180835,6059.0,California,Orange,0.012263885628018409
20034,12695371,6037.0,California,Los Angeles,0.022112968608663606
20035,14340241,6059.0,California,Orange,0.012894427533829602
20036,11368007,6037.0,California,Los Angeles,0.01319520326880461
20037,14346826,6059.0,California,Orange,0.010202603550295859
20039,14155643,6059.0,California,Orange,0.012635478457243176
20040,12059532,6037.0,California,Los Angeles,0.011074761020686505
20041,14216270,6059.0,California,Orange,0.011119792794587711
20044,14172181,6059.0,California,Orange,0.012992563197440571
20045,17055703,6111.0,California,Ventura,0.01280692097313182
20046,10785922,6037.0,California,Los Angeles,0.012129630247948234
20048,13041815,6037.0,California,Los Angeles,0.016223908918406072
20049,11236682,6037.0,California,Los Angeles,0.018497839676220696
20050,11306119,6037.0,California,Los Angeles,0.01622231292900005
20051,17079487,6111.0,California,Ventura,0.010578257107727803
20052,12265490,6037.0,California,Los Angeles,0.017929021280713497
20053,13043379,6037.0,California,Los Angeles,0.013435045512254955
20054,12097904,6037.0,California,Los Angeles,0.01150820929006739
20055,17269819,6111.0,California,Ventura,0.010894645221764294
20056,17298219,6111.0,California,Ventura,0.012479642411466521
20057,17198576,6111.0,California,Ventura,0.011138324544340869
20059,12579090,6037.0,California,Los Angeles,0.014390137118658781
20060,11443790,6037.0,California,Los Angeles,0.01468584752002499
20061,10974205,6037.0,California,Los Angeles,0.014179499107583642
20062,12297043,6037.0,California,Los Angeles,0.017101963790764875
20063,14063526,6059.0,California,Orange,0.01198772163310866
20064,12227315,6037.0,California,Los Angeles,0.01320419928489297
20065,11157544,6037.0,California,Los Angeles,0.01228743644394552
20066,13855583,6059.0,California,Orange,0.011272844659980484
20067,12196816,6037.0,California,Los Angeles,0.012554920347745595
20068,12471221,6037.0,California,Los Angeles,0.016134896988906498
20069,10939611,6037.0,California,Los Angeles,0.010966594568613314
20070,10926124,6037.0,California,Los Angeles,0.012289135907577546
20072,14157322,6059.0,California,Orange,0.012922164393118012
20073,14160783,6059.0,California,Orange,0.011788999999999999
20074,12242242,6037.0,California,Los Angeles,0.022109405823404087
20076,12040278,6037.0,California,Los Angeles,0.011158534738627416
20077,12673091,6037.0,California,Los Angeles,0.01234716110335945
20078,12354680,6037.0,California,Los Angeles,0.013917742857142857
20080,12153418,6037.0,California,Los Angeles,0.022440804821150857
20081,14385874,6059.0,California,Orange,0.010057984076911521
20082,17287532,6111.0,California,Ventura,0.011879481184258522
20084,11713097,6037.0,California,Los Angeles,0.01229638286993074
20085,10818358,6037.0,California,Los Angeles,0.012264883025722876
20086,11886494,6037.0,California,Los Angeles,0.013170578700597957
20087,17133803,6111.0,California,Ventura,0.01105868803954982
20088,12069518,6037.0,California,Los Angeles,0.010857117796980394
20089,12705778,6037.0,California,Los Angeles,0.013941721018304229
20090,12440011,6037.0,California,Los Angeles,0.013250763488293179
20092,12040697,6037.0,California,Los Angeles,0.010985589743589742
20093,11124040,6037.0,California,Los Angeles,0.01332002575169424
20094,11222871,6037.0,California,Los Angeles,0.02637364190905045
20095,17210453,6111.0,California,Ventura,0.011122031761280057
20096,14495506,6059.0,California,Orange,0.015571053628005267
20097,17146167,6111.0,California,Ventura,0.01192003923152046
20098,11892636,6037.0,California,Los Angeles,0.023470660780353536
20099,11281548,6037.0,California,Los Angeles,0.018575296900203087
20100,10857704,6037.0,California,Los Angeles,0.01246746727040063
20101,11210335,6037.0,California,Los Angeles,0.017655879973523574
20102,12171990,6037.0,California,Los Angeles,0.012169234321908091
20103,11266780,6037.0,California,Los Angeles,0.021384316315468103
20104,13886999,6059.0,California,Orange,0.01085751570494814
20105,12486891,6037.0,California,Los Angeles,0.012794531279912586
20107,11847816,6037.0,California,Los Angeles,0.015676610149875588
20108,10751762,6037.0,California,Los Angeles,0.011668919547418357
20109,12103639,6037.0,California,Los Angeles,0.011930171797229642
20110,14422651,6059.0,California,Orange,0.01050015037593985
20111,10934875,6037.0,California,Los Angeles,0.012038086763070078
20112,14353145,6059.0,California,Orange,0.010426244682176613
20113,13871280,6059.0,California,Orange,0.011318534646137485
20114,11187476,6037.0,California,Los Angeles,0.01636154158408749
20115,11711050,6037.0,California,Los Angeles,0.012250355029585798
20117,17068513,6111.0,California,Ventura,0.010600131145048325
20118,12094377,6037.0,California,Los Angeles,0.014575100373441802
20119,17210015,6111.0,California,Ventura,0.010698646296376218
20120,14397706,6059.0,California,Orange,0.01005916955017301
20121,11283924,6037.0,California,Los Angeles,0.014865073375262055
20122,14204337,6059.0,California,Orange,0.010977355750474595
20123,10969909,6037.0,California,Los Angeles,0.012612648741042667
20124,12447572,6037.0,California,Los Angeles,0.012565355177952224
20126,12814353,6037.0,California,Los Angeles,0.011827408031154396
20128,12327397,6037.0,California,Los Angeles,0.012531460359464185
20129,12196305,6037.0,California,Los Angeles,0.014268484875016417
20130,11517166,6037.0,California,Los Angeles,0.012859160128062638
20131,12335132,6037.0,California,Los Angeles,0.015716735122132227
20132,11715253,6037.0,California,Los Angeles,0.01288320894370947
20133,10988591,6037.0,California,Los Angeles,0.012106170486315527
20134,13964652,6059.0,California,Orange,0.00999595474369509
20135,14252276,6059.0,California,Orange,0.012464154160792202
20137,10988402,6037.0,California,Los Angeles,0.012756771790324124
20138,12091534,6037.0,California,Los Angeles,0.012382568015335983
20139,14422741,6059.0,California,Orange,0.01120780135549307
20140,12680092,6037.0,California,Los Angeles,0.01179016756812269
20141,12287117,6037.0,California,Los Angeles,0.017546035714285715
20142,14485794,6059.0,California,Orange,0.009997236533957845
20144,11473115,6037.0,California,Los Angeles,0.011170626862001664
20145,14459757,6059.0,California,Orange,0.01593264530442017
20146,11060180,6037.0,California,Los Angeles,0.01288670540473408
20147,14445006,6059.0,California,Orange,0.010180382633489794
20148,12614903,6037.0,California,Los Angeles,0.012184830775158948
20150,17132645,6111.0,California,Ventura,0.010803333933321333
20151,14392578,6059.0,California,Orange,0.010353992620577923
20153,12977044,6037.0,California,Los Angeles,0.014941421052631578
20154,11251426,6037.0,California,Los Angeles,0.014648520920667561
20156,14394047,6059.0,California,Orange,0.009995571413655167
20157,14088607,6059.0,California,Orange,0.012123169210500499
20158,12265847,6037.0,California,Los Angeles,0.013493548387096774
20159,12927143,6037.0,California,Los Angeles,0.012308380900007649
20160,12913777,6037.0,California,Los Angeles,0.012394004024144869
20161,10952233,6037.0,California,Los Angeles,0.011190866379769323
20162,12156588,6037.0,California,Los Angeles,0.013935436175455888
20163,12495299,6037.0,California,Los Angeles,0.012758874379253266
20164,12978947,6037.0,California,Los Angeles,0.02339251826240674
20165,17255604,6111.0,California,Ventura,0.0124638582594339
20166,14506412,6059.0,California,Orange,0.009826762387420683
20168,10860366,6037.0,California,Los Angeles,0.01204341332332497
20169,12532489,6037.0,California,Los Angeles,0.011936304
20170,12844929,6037.0,California,Los Angeles,0.012699034687461351
20171,14124431,6059.0,California,Orange,0.014002490715413525
20172,17149787,6111.0,California,Ventura,0.011696100049366465
20173,11907258,6037.0,California,Los Angeles,0.018725218190169958
20174,13953199,6059.0,California,Orange,0.012292870351345797
20175,12710294,6037.0,California,Los Angeles,0.011431875411380367
20176,12527405,6037.0,California,Los Angeles,0.011873059535336964
20177,17242283,6111.0,California,Ventura,0.011757196220610855
20178,14175257,6059.0,California,Orange,0.014543156864876616
20180,10762628,6037.0,California,Los Angeles,0.012022764184261165
20181,12271858,6037.0,California,Los Angeles,0.018643965481759936
20182,14266867,6059.0,California,Orange,0.014826318985076536
20183,11874216,6037.0,California,Los Angeles,0.012047490799060055
20184,14315398,6059.0,California,Orange,0.011522323448269743
20185,14108399,6059.0,California,Orange,0.012231799655954263
20186,14119811,6059.0,California,Orange,0.012144359942745788
20187,11601033,6037.0,California,Los Angeles,0.012091742715693785
20188,17071762,6111.0,California,Ventura,0.010617236804419321
20189,12531660,6037.0,California,Los Angeles,0.013062912214325886
20190,11317718,6037.0,California,Los Angeles,0.01505717180489217
20191,11134811,6037.0,California,Los Angeles,0.017693474901069397
20192,14305807,6059.0,California,Orange,0.011836077948391968
20194,10932437,6037.0,California,Los Angeles,0.012143823895181777
20195,12925436,6037.0,California,Los Angeles,0.016775860620150695
20197,14532028,6059.0,California,Orange,0.012305425101214575
20198,10738789,6037.0,California,Los Angeles,0.011528190022845566
20199,14070067,6059.0,California,Orange,0.013601475625823452
20201,11153087,6037.0,California,Los Angeles,0.01520040240258011
20202,10769289,6037.0,California,Los Angeles,0.012358960562439833
20203,12549314,6037.0,California,Los Angeles,0.012062647468768006
20205,12437243,6037.0,California,Los Angeles,0.012019799812978519
20206,17131292,6111.0,California,Ventura,0.010672008466248393
20207,12347633,6037.0,California,Los Angeles,0.012816717365587505
20208,12200235,6037.0,California,Los Angeles,0.013891551062812526
20209,10778749,6037.0,California,Los Angeles,0.012096303769604695
20210,11928745,6037.0,California,Los Angeles,0.011986346818065968
20211,11330129,6037.0,California,Los Angeles,0.0066439802955665025
20212,14235316,6059.0,California,Orange,0.010973760415723424
20213,14292530,6059.0,California,Orange,0.011249466494101627
20214,12038280,6037.0,California,Los Angeles,0.012673966507634417
20215,12529292,6037.0,California,Los Angeles,0.011959394309175054
20216,17294711,6111.0,California,Ventura,0.016611357087047477
20218,11212972,6037.0,California,Los Angeles,0.02113357223225514
20219,14207817,6059.0,California,Orange,0.011257134588484975
20220,10773961,6037.0,California,Los Angeles,0.012321001762191794
20222,12775886,6037.0,California,Los Angeles,0.014322151309364284
20223,11550569,6037.0,California,Los Angeles,0.012661019210245464
20224,13933818,6059.0,California,Orange,0.016623393168817602
20225,12523616,6037.0,California,Los Angeles,0.013488180610889773
20226,13928477,6059.0,California,Orange,0.012574124777521217
20227,12209424,6037.0,California,Los Angeles,0.012208211888854013
20228,11217980,6037.0,California,Los Angeles,0.012111725980345387
20230,14412779,6059.0,California,Orange,0.010055462824966967
20232,12857023,6037.0,California,Los Angeles,0.011540556688866221
20235,12451305,6037.0,California,Los Angeles,0.012303913249039266
20236,14342414,6059.0,California,Orange,0.013926773716596726
20237,11109037,6037.0,California,Los Angeles,0.01433769599777985
20238,17166371,6111.0,California,Ventura,0.01195520080730872
20240,14002085,6059.0,California,Orange,0.018174810765797987
20241,12370930,6037.0,California,Los Angeles,0.016880769786066736
20242,13935502,6059.0,California,Orange,0.011912144110977614
20243,10738879,6037.0,California,Los Angeles,0.011503196971717089
20244,11058893,6037.0,California,Los Angeles,0.012301385342899249
20246,12369122,6037.0,California,Los Angeles,0.013165893901160597
20247,14224248,6059.0,California,Orange,0.01038953376290316
20250,12622953,6037.0,California,Los Angeles,0.01265501921756032
20251,12867705,6037.0,California,Los Angeles,0.01182509003801605
20253,11326611,6037.0,California,Los Angeles,0.01192841457569306
20254,12466387,6037.0,California,Los Angeles,0.012169607982028293
20255,11766522,6037.0,California,Los Angeles,0.012811619082462089
20257,10939970,6037.0,California,Los Angeles,0.011017530958227731
20258,11213312,6037.0,California,Los Angeles,0.02020941243920762
20259,11081796,6037.0,California,Los Angeles,0.012210698324022348
20260,12219282,6037.0,California,Los Angeles,0.018835887232228222
20261,12019493,6037.0,California,Los Angeles,0.01211572618561401
20262,12399241,6037.0,California,Los Angeles,0.012713777777777777
20263,14234072,6059.0,California,Orange,0.011531305804343913
20264,17097212,6111.0,California,Ventura,0.011424237388006707
20265,12856102,6037.0,California,Los Angeles,0.012030084885811252
20266,11078838,6037.0,California,Los Angeles,0.013568245019237363
20267,14311156,6059.0,California,Orange,0.010281026087166661
20268,12475172,6037.0,California,Los Angeles,0.012191903085524954
20269,17214958,6111.0,California,Ventura,0.010746261706076848
20270,12856387,6037.0,California,Los Angeles,0.012576988475344794
20271,14366043,6059.0,California,Orange,0.010542584270115259
20273,12716090,6037.0,California,Los Angeles,0.02119106076130454
20274,14474146,6059.0,California,Orange,0.010226703305584742
20275,11553317,6037.0,California,Los Angeles,0.012172351670085596
20276,12071205,6037.0,California,Los Angeles,0.011341359112585528
20278,11064726,6037.0,California,Los Angeles,0.012486601740333083
20279,14233621,6059.0,California,Orange,0.013036286019210246
20280,11346442,6037.0,California,Los Angeles,0.014329912636759905
20281,10887340,6037.0,California,Los Angeles,0.0121647489994224
20282,12692169,6037.0,California,Los Angeles,0.015617969579059072
20283,12528468,6037.0,California,Los Angeles,0.011859099718304908
20284,10767598,6037.0,California,Los Angeles,0.01242598740567582
20285,10760779,6037.0,California,Los Angeles,0.012396763636608
20286,17055743,6111.0,California,Ventura,0.01269909688483734
20287,11879039,6037.0,California,Los Angeles,0.012046158129175947
20288,13880918,6059.0,California,Orange,0.011951402634632447
20289,12716469,6037.0,California,Los Angeles,0.021321383836423617
20290,11184898,6037.0,California,Los Angeles,0.018098360461534818
20291,14431073,6059.0,California,Orange,0.012228413109814486
20292,12489853,6037.0,California,Los Angeles,0.011915380511036895
20293,11676270,6037.0,California,Los Angeles,0.016401604013788013
20294,17233299,6111.0,California,Ventura,0.011811136776825626
20295,12739163,6037.0,California,Los Angeles,0.016388300760043432
20296,12828427,6037.0,California,Los Angeles,0.012153579041463245
20297,14412119,6059.0,California,Orange,0.010149930316384902
20298,10853458,6037.0,California,Los Angeles,0.012257802423245279
20299,17279876,6111.0,California,Ventura,0.010661222009459145
20300,12934590,6037.0,California,Los Angeles,0.013253038102262502
20301,14468953,6059.0,California,Orange,0.014137611769928341
20303,10714401,6037.0,California,Los Angeles,0.012240745698362093
20304,11164052,6037.0,California,Los Angeles,0.014875018202769355
20305,11551800,6037.0,California,Los Angeles,0.012072404569864605
20306,10719645,6037.0,California,Los Angeles,0.012330527684165106
20307,12877473,6037.0,California,Los Angeles,0.012846455156681475
20308,13868064,6059.0,California,Orange,0.011552901733719343
20309,13866367,6059.0,California,Orange,0.012080401503114676
20310,12220605,6037.0,California,Los Angeles,0.013502353864260495
20311,12510219,6037.0,California,Los Angeles,0.014360486546258754
20312,10906897,6037.0,California,Los Angeles,0.01223249411764706
20314,14095851,6059.0,California,Orange,0.013376129520120556
20315,10948956,6037.0,California,Los Angeles,0.010980757054605814
20316,12783351,6037.0,California,Los Angeles,0.01909970912212102
20317,12280255,6037.0,California,Los Angeles,0.01753436923076923
20319,14287795,6059.0,California,Orange,0.010947709917823312
20320,13908290,6059.0,California,Orange,0.011822197552056123
20321,13005507,6037.0,California,Los Angeles,0.013142115128857611
20322,11313169,6037.0,California,Los Angeles,0.014672601173691029
20323,14288072,6059.0,California,Orange,0.010896834800475881
20324,11436696,6037.0,California,Los Angeles,0.016767191465247494
